year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,4,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",28.00,2.00,0.34,0.00,0.00,0.00,1.66,0.00,0.00,341.00,108.00,0.00,0.00,0.00,233.00
2024,4,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",81.00,14.00,4.44,1.00,3.78,0.00,4.77,1.00,1.00,1477.00,418.00,44.00,103.00,0.00,912.00
2024,4,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",22.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,0.00,0.00
2024,4,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",90.00,21.00,6.69,0.00,7.98,0.00,6.33,0.00,0.00,1300.00,380.00,0.00,367.00,0.00,553.00
2024,4,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",151.00,20.00,5.70,0.00,5.78,0.00,8.52,1.00,0.00,1720.00,404.00,0.00,184.00,0.00,1132.00
2024,4,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",107.00,23.00,5.41,1.00,4.06,0.00,12.54,0.00,0.00,1654.00,332.00,69.00,187.00,0.00,1066.00
2024,4,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",26.00,3.00,0.43,0.00,1.45,0.00,1.12,0.00,0.00,156.00,18.00,0.00,46.00,0.00,92.00
2024,4,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4.00,2.00,0.75,0.00,0.00,0.00,1.25,0.00,0.00,63.00,25.00,0.00,0.00,0.00,38.00
2024,4,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",30.00,3.00,0.36,0.00,0.04,0.00,2.60,0.00,0.00,188.00,23.00,0.00,3.00,0.00,162.00
2024,4,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",22.00,8.00,3.20,0.00,0.00,0.00,4.80,0.00,0.00,659.00,206.00,0.00,0.00,0.00,453.00
2024,4,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",81.00,24.00,9.57,0.50,2.08,0.00,11.86,0.00,0.00,1582.00,368.00,64.00,136.00,0.00,1014.00
2024,4,YX,Republic Airline,AGS,"Augusta, GA: Augusta Regional at Bush Field",31.00,9.00,1.19,0.00,7.25,0.00,0.57,0.00,0.00,307.00,24.00,0.00,252.00,0.00,31.00
2024,4,YX,Republic Airline,ALB,"Albany, NY: Albany International",60.00,4.00,2.00,0.00,1.00,0.00,1.00,2.00,0.00,122.00,92.00,0.00,15.00,0.00,15.00
2024,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",133.00,19.00,6.93,0.73,6.13,0.00,5.20,1.00,0.00,890.00,274.00,11.00,130.00,0.00,475.00
2024,4,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",30.00,6.00,1.85,0.00,4.15,0.00,0.00,0.00,0.00,159.00,74.00,0.00,85.00,0.00,0.00
2024,4,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",120.00,10.00,3.60,0.00,4.08,0.00,2.32,1.00,0.00,399.00,158.00,0.00,123.00,0.00,118.00
2024,4,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",61.00,7.00,3.50,0.00,1.64,0.00,1.85,0.00,0.00,417.00,157.00,0.00,93.00,0.00,167.00
2024,4,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",27.00,5.00,2.19,0.00,0.35,0.00,2.46,1.00,0.00,206.00,68.00,0.00,9.00,0.00,129.00
2024,4,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",85.00,15.00,2.75,0.30,4.93,0.00,7.02,0.00,0.00,899.00,115.00,46.00,200.00,0.00,538.00
2024,4,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",433.00,34.00,9.78,1.87,13.67,0.00,8.68,1.00,0.00,1517.00,371.00,58.00,420.00,0.00,668.00
2024,4,YX,Republic Airline,BOS,"Boston, MA: Logan International",2270.00,390.00,95.42,12.07,221.32,1.00,60.19,12.00,1.00,26228.00,7546.00,759.00,12304.00,16.00,5603.00
2024,4,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",93.00,4.00,1.99,0.00,0.47,0.00,1.54,0.00,0.00,446.00,142.00,0.00,32.00,0.00,272.00
2024,4,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",252.00,35.00,7.61,1.04,12.86,0.00,13.49,3.00,0.00,2162.00,401.00,48.00,609.00,0.00,1104.00
2024,4,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",74.00,10.00,2.31,1.00,3.90,0.00,2.79,0.00,0.00,647.00,159.00,59.00,174.00,0.00,255.00
2024,4,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",25.00,3.00,2.27,0.00,0.73,0.00,0.00,1.00,0.00,135.00,124.00,0.00,11.00,0.00,0.00
2024,4,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",50.00,7.00,1.58,0.00,3.47,0.00,1.95,1.00,0.00,371.00,67.00,0.00,219.00,0.00,85.00
2024,4,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",206.00,22.00,7.30,0.86,9.63,0.00,4.20,1.00,0.00,1260.00,538.00,81.00,318.00,0.00,323.00
2024,4,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",341.00,44.00,12.04,3.11,16.91,0.00,11.94,3.00,0.00,2453.00,674.00,275.00,655.00,0.00,849.00
2024,4,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",261.00,36.00,11.44,1.06,15.78,0.00,7.72,3.00,1.00,2313.00,785.00,197.00,495.00,0.00,836.00
2024,4,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",953.00,104.00,30.34,2.42,35.85,0.00,35.39,5.00,1.00,8309.00,3094.00,221.00,1242.00,0.00,3752.00
2024,4,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",498.00,52.00,21.48,0.43,19.88,0.00,10.21,4.00,0.00,2709.00,1148.00,86.00,665.00,0.00,810.00
2024,4,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",61.00,2.00,0.28,0.00,1.59,0.00,0.13,0.00,0.00,139.00,17.00,0.00,112.00,0.00,10.00
2024,4,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2170.00,275.00,66.31,5.25,125.60,0.00,77.84,20.00,5.00,15198.00,3802.00,789.00,4705.00,0.00,5902.00
2024,4,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,24.00,24.00,0.00,0.00,0.00,0.00
2024,4,YX,Republic Airline,DLH,"Duluth, MN: Duluth International",60.00,2.00,0.95,0.00,0.26,0.00,0.79,0.00,0.00,91.00,29.00,0.00,6.00,0.00,56.00
2024,4,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",110.00,6.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,207.00,19.00,0.00,188.00,0.00,0.00
2024,4,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",327.00,37.00,14.59,3.07,8.33,0.74,10.27,2.00,2.00,2571.00,831.00,210.00,425.00,31.00,1074.00
2024,4,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1797.00,233.00,30.86,10.29,140.71,0.00,51.15,29.00,11.00,15795.00,1690.00,1457.00,8234.00,0.00,4414.00
2024,4,YX,Republic Airline,EYW,"Key West, FL: Key West International",127.00,16.00,4.37,1.27,6.69,0.00,3.68,4.00,1.00,1275.00,237.00,246.00,423.00,0.00,369.00
2024,4,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",173.00,27.00,12.06,0.00,6.95,0.00,7.99,1.00,1.00,1350.00,508.00,0.00,325.00,0.00,517.00
2024,4,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",101.00,8.00,0.97,0.87,3.96,0.00,2.20,2.00,0.00,821.00,36.00,324.00,149.00,0.00,312.00
2024,4,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",145.00,12.00,4.63,0.00,4.29,0.00,3.08,3.00,0.00,631.00,204.00,0.00,200.00,0.00,227.00
2024,4,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",82.00,7.00,2.73,1.00,3.27,0.00,0.00,1.00,1.00,260.00,85.00,106.00,69.00,0.00,0.00
2024,4,YX,Republic Airline,HPN,"White Plains, NY: Westchester County",29.00,4.00,1.86,0.84,1.24,0.00,0.06,0.00,0.00,272.00,99.00,72.00,98.00,0.00,3.00
2024,4,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",23.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,39.00,0.00,0.00
2024,4,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",545.00,43.00,13.48,0.74,17.07,0.00,11.71,1.00,0.00,2680.00,813.00,96.00,864.00,0.00,907.00
2024,4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",37.00,9.00,5.66,0.00,3.34,0.00,0.00,0.00,0.00,405.00,332.00,0.00,73.00,0.00,0.00
2024,4,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",83.00,7.00,3.75,0.00,2.07,0.00,1.19,1.00,0.00,232.00,121.00,0.00,83.00,0.00,28.00
2024,4,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",997.00,111.00,37.18,1.66,41.91,0.00,30.25,9.00,0.00,7086.00,2682.00,161.00,1651.00,0.00,2592.00
2024,4,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",167.00,13.00,5.00,0.00,6.91,0.00,1.09,1.00,0.00,710.00,311.00,0.00,326.00,0.00,73.00
2024,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1314.00,187.00,32.50,9.12,112.28,0.05,33.05,19.00,3.00,10549.00,2594.00,445.00,5132.00,3.00,2375.00
2024,4,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",38.00,5.00,0.00,0.00,1.14,0.00,3.86,0.00,0.00,944.00,0.00,0.00,47.00,0.00,897.00
2024,4,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3193.00,382.00,104.66,19.88,159.88,0.93,96.65,43.00,5.00,26029.00,9208.00,1973.00,8188.00,65.00,6595.00
2024,4,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",57.00,5.00,3.37,0.81,0.40,0.00,0.41,1.00,1.00,497.00,208.00,191.00,56.00,0.00,42.00
2024,4,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",148.00,19.00,3.49,1.05,8.78,0.00,5.68,1.00,1.00,1037.00,331.00,85.00,259.00,0.00,362.00
2024,4,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",56.00,7.00,2.51,1.00,1.49,0.00,2.00,0.00,0.00,388.00,207.00,31.00,44.00,0.00,106.00
2024,4,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",228.00,35.00,8.51,1.30,11.74,0.00,13.46,2.00,0.00,2564.00,1188.00,162.00,351.00,0.00,863.00
2024,4,YX,Republic Airline,MIA,"Miami, FL: Miami International",52.00,7.00,4.46,0.00,1.74,0.00,0.80,0.00,0.00,307.00,246.00,0.00,42.00,0.00,19.00
2024,4,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",140.00,14.00,6.34,0.52,6.28,0.00,0.86,1.00,0.00,741.00,398.00,23.00,197.00,0.00,123.00
2024,4,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",104.00,10.00,4.72,0.00,1.80,0.00,3.48,2.00,1.00,796.00,399.00,0.00,158.00,0.00,239.00
2024,4,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",97.00,14.00,4.65,0.00,4.62,0.00,4.72,2.00,0.00,838.00,211.00,0.00,118.00,0.00,509.00
2024,4,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",42.00,3.00,0.63,0.00,2.37,0.00,0.00,0.00,2.00,191.00,86.00,0.00,105.00,0.00,0.00
2024,4,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",60.00,8.00,2.38,0.00,4.13,0.00,1.49,1.00,0.00,223.00,54.00,0.00,100.00,0.00,69.00
2024,4,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",89.00,9.00,3.36,0.00,3.66,0.00,1.98,2.00,1.00,1459.00,1105.00,0.00,198.00,0.00,156.00
2024,4,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",59.00,3.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,192.00,15.00,0.00,157.00,0.00,20.00
2024,4,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1526.00,143.00,36.57,8.81,62.54,0.00,35.08,3.00,4.00,8391.00,2111.00,618.00,2899.00,0.00,2763.00
2024,4,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",137.00,10.00,2.02,0.39,4.22,0.00,3.37,3.00,0.00,1311.00,565.00,57.00,223.00,0.00,466.00
2024,4,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",30.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",687.00,71.00,26.04,3.82,17.12,0.00,24.01,1.00,0.00,4931.00,1312.00,271.00,773.00,0.00,2575.00
2024,4,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",794.00,97.00,26.83,5.00,28.34,0.00,36.83,9.00,1.00,6255.00,1550.00,569.00,1500.00,0.00,2636.00
2024,4,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2024,4,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",64.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,38.00,0.00,0.00,19.00,0.00,19.00
2024,4,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",226.00,28.00,12.00,0.31,8.95,0.00,6.75,3.00,0.00,1407.00,549.00,29.00,305.00,0.00,524.00
2024,4,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",392.00,46.00,12.78,0.86,13.07,0.70,18.59,3.00,2.00,2695.00,699.00,146.00,489.00,14.00,1347.00
2024,4,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",167.00,22.00,5.55,1.14,8.59,0.00,6.72,1.00,0.00,1292.00,355.00,174.00,365.00,0.00,398.00
2024,4,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",26.00,3.00,0.32,0.00,2.31,0.00,0.36,0.00,0.00,78.00,12.00,0.00,58.00,0.00,8.00
2024,4,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",78.00,9.00,2.59,0.00,1.35,0.00,5.06,1.00,0.00,589.00,259.00,0.00,31.00,0.00,299.00
2024,4,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",66.00,6.00,0.46,1.00,2.21,0.00,2.33,0.00,0.00,325.00,10.00,52.00,125.00,0.00,138.00
2024,4,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",508.00,57.00,17.42,0.08,20.28,0.00,19.22,3.00,0.00,3676.00,1142.00,10.00,1030.00,0.00,1494.00
2024,4,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",3.00,2.00,0.00,0.93,1.07,0.00,0.00,0.00,0.00,169.00,0.00,142.00,27.00,0.00,0.00
2024,4,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",197.00,9.00,4.74,1.22,2.09,0.00,0.96,0.00,1.00,706.00,407.00,162.00,73.00,0.00,64.00
2024,4,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",101.00,9.00,2.00,1.00,2.00,0.00,4.00,0.00,0.00,328.00,75.00,20.00,55.00,0.00,178.00
2024,4,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2024,4,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",61.00,8.00,2.18,1.91,1.90,0.00,2.01,1.00,1.00,660.00,142.00,218.00,132.00,0.00,168.00
2024,4,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",28.00,8.00,1.00,0.27,4.09,0.00,2.64,1.00,0.00,353.00,68.00,31.00,116.00,0.00,138.00
2024,4,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",56.00,6.00,2.03,0.00,1.46,1.00,1.51,1.00,1.00,246.00,61.00,0.00,49.00,27.00,109.00
2024,4,ZW,Air Wisconsin Airlines Corp,ALO,"Waterloo, IA: Waterloo Regional",55.00,8.00,0.37,0.81,2.15,0.00,4.67,0.00,0.00,502.00,13.00,203.00,92.00,0.00,194.00
2024,4,ZW,Air Wisconsin Airlines Corp,ART,"Watertown, NY: Watertown International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,ATW,"Appleton, WI: Appleton International",90.00,17.00,4.83,1.36,5.75,0.00,5.06,3.00,0.00,995.00,202.00,195.00,269.00,0.00,329.00
2024,4,ZW,Air Wisconsin Airlines Corp,AVL,"Asheville, NC: Asheville Regional",27.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",54.00,9.00,3.73,0.00,2.69,0.00,2.59,0.00,0.00,304.00,119.00,0.00,81.00,0.00,104.00
2024,4,ZW,Air Wisconsin Airlines Corp,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",87.00,13.00,1.88,1.50,2.24,0.00,7.38,0.00,0.00,1167.00,352.00,140.00,75.00,0.00,600.00
2024,4,ZW,Air Wisconsin Airlines Corp,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60.00,10.00,1.07,1.91,4.58,0.00,2.44,0.00,0.00,780.00,76.00,250.00,219.00,0.00,235.00
2024,4,ZW,Air Wisconsin Airlines Corp,BTV,"Burlington, VT: Burlington International",87.00,15.00,7.43,1.47,0.21,0.00,5.89,1.00,1.00,1022.00,439.00,306.00,9.00,0.00,268.00
2024,4,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",90.00,10.00,4.01,0.00,1.37,0.00,4.62,1.00,0.00,678.00,399.00,0.00,68.00,0.00,211.00
2024,4,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,5.00,2.00,0.00,1.43,0.00,1.57,0.00,0.00,120.00,70.00,0.00,24.00,0.00,26.00
2024,4,ZW,Air Wisconsin Airlines Corp,CLE,"Cleveland, OH: Cleveland-Hopkins International",89.00,11.00,2.92,0.00,5.30,0.00,2.78,0.00,0.00,378.00,130.00,0.00,126.00,0.00,122.00
2024,4,ZW,Air Wisconsin Airlines Corp,CMH,"Columbus, OH: John Glenn Columbus International",3.00,1.00,0.00,0.10,0.00,0.00,0.90,0.00,0.00,21.00,0.00,2.00,0.00,0.00,19.00
2024,4,ZW,Air Wisconsin Airlines Corp,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",31.00,5.00,0.26,0.00,1.72,0.00,3.02,0.00,0.00,358.00,29.00,0.00,43.00,0.00,286.00
2024,4,ZW,Air Wisconsin Airlines Corp,COU,"Columbia, MO: Columbia Regional",54.00,5.00,0.99,0.74,1.82,0.00,1.46,0.00,1.00,296.00,136.00,48.00,56.00,0.00,56.00
2024,4,ZW,Air Wisconsin Airlines Corp,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",3.00,1.00,0.00,0.05,0.00,0.00,0.95,0.00,0.00,65.00,0.00,3.00,0.00,0.00,62.00
2024,4,ZW,Air Wisconsin Airlines Corp,CWA,"Mosinee, WI: Central Wisconsin",89.00,15.00,5.04,2.98,3.01,0.00,3.98,0.00,0.00,1265.00,199.00,786.00,54.00,0.00,226.00
2024,4,ZW,Air Wisconsin Airlines Corp,DAY,"Dayton, OH: James M Cox/Dayton International",119.00,29.00,10.79,3.34,7.67,0.00,7.20,0.00,0.00,2393.00,538.00,831.00,261.00,0.00,763.00
2024,4,ZW,Air Wisconsin Airlines Corp,DSM,"Des Moines, IA: Des Moines International",25.00,4.00,0.33,0.00,2.00,0.00,1.67,0.00,0.00,135.00,8.00,0.00,84.00,0.00,43.00
2024,4,ZW,Air Wisconsin Airlines Corp,FAR,"Fargo, ND: Hector International",27.00,2.00,1.22,0.00,0.63,0.00,0.15,0.00,0.00,121.00,86.00,0.00,22.00,0.00,13.00
2024,4,ZW,Air Wisconsin Airlines Corp,FNT,"Flint, MI: Bishop International",60.00,13.00,2.57,1.67,3.40,0.00,5.36,1.00,0.00,1651.00,171.00,696.00,164.00,0.00,620.00
2024,4,ZW,Air Wisconsin Airlines Corp,FSD,"Sioux Falls, SD: Joe Foss Field",36.00,7.00,2.43,0.00,2.86,0.00,1.71,0.00,0.00,298.00,108.00,0.00,114.00,0.00,76.00
2024,4,ZW,Air Wisconsin Airlines Corp,FWA,"Fort Wayne, IN: Fort Wayne International",54.00,9.00,2.17,0.46,3.73,0.00,2.63,0.00,0.00,355.00,102.00,19.00,104.00,0.00,130.00
2024,4,ZW,Air Wisconsin Airlines Corp,GRB,"Green Bay, WI: Green Bay Austin Straubel International",32.00,2.00,1.00,0.11,0.66,0.00,0.23,1.00,1.00,92.00,48.00,5.00,29.00,0.00,10.00
2024,4,ZW,Air Wisconsin Airlines Corp,GRR,"Grand Rapids, MI: Gerald R. Ford International",66.00,9.00,3.18,0.26,1.91,0.00,3.65,1.00,0.00,477.00,207.00,13.00,43.00,0.00,214.00
2024,4,ZW,Air Wisconsin Airlines Corp,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,5.00,0.82,0.00,4.18,0.00,0.00,0.00,0.00,123.00,24.00,0.00,99.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,IND,"Indianapolis, IN: Indianapolis International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,LAN,"Lansing, MI: Capital Region International",83.00,19.00,3.09,2.84,3.96,0.00,9.11,1.00,0.00,1924.00,106.00,171.00,100.00,0.00,1547.00
2024,4,ZW,Air Wisconsin Airlines Corp,LEX,"Lexington, KY: Blue Grass",56.00,8.00,5.63,0.00,0.00,0.00,2.37,0.00,0.00,548.00,418.00,0.00,0.00,0.00,130.00
2024,4,ZW,Air Wisconsin Airlines Corp,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",5.00,2.00,1.00,0.28,0.72,0.00,0.00,0.00,0.00,85.00,67.00,5.00,13.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,LSE,"La Crosse, WI: La Crosse Regional",87.00,10.00,1.85,0.12,4.70,0.00,3.33,2.00,1.00,593.00,103.00,35.00,115.00,0.00,340.00
2024,4,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",33.00,3.00,0.50,0.03,0.61,0.00,1.86,0.00,0.00,250.00,10.00,5.00,19.00,0.00,216.00
2024,4,ZW,Air Wisconsin Airlines Corp,MDT,"Harrisburg, PA: Harrisburg International",6.00,1.00,0.00,0.00,0.51,0.00,0.49,0.00,0.00,39.00,0.00,0.00,20.00,0.00,19.00
2024,4,ZW,Air Wisconsin Airlines Corp,MEM,"Memphis, TN: Memphis International",29.00,6.00,2.47,0.32,0.35,0.00,2.86,0.00,0.00,283.00,212.00,6.00,8.00,0.00,57.00
2024,4,ZW,Air Wisconsin Airlines Corp,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",56.00,10.00,3.77,0.60,2.57,0.00,3.06,0.00,1.00,735.00,174.00,94.00,78.00,0.00,389.00
2024,4,ZW,Air Wisconsin Airlines Corp,MKE,"Milwaukee, WI: General Mitchell International",130.00,29.00,8.42,0.23,5.56,0.00,14.79,0.00,1.00,2194.00,596.00,34.00,203.00,0.00,1361.00
2024,4,ZW,Air Wisconsin Airlines Corp,MLI,"Moline, IL: Quad Cities International",87.00,12.00,1.88,1.14,4.22,0.00,4.76,0.00,0.00,599.00,82.00,111.00,172.00,0.00,234.00
2024,4,ZW,Air Wisconsin Airlines Corp,MQT,"Marquette, MI: Marquette Sawyer Regional",23.00,2.00,0.77,0.00,1.23,0.00,0.00,0.00,1.00,75.00,34.00,0.00,41.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,MSN,"Madison, WI: Dane County Regional-Truax Field",3.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,ZW,Air Wisconsin Airlines Corp,OMA,"Omaha, NE: Eppley Airfield",2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,154.00,0.00,0.00,0.00,0.00,154.00
2024,4,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",2032.00,345.00,84.92,11.77,98.17,0.00,150.14,8.00,7.00,32079.00,9474.00,1149.00,4107.00,0.00,17349.00
2024,4,ZW,Air Wisconsin Airlines Corp,ORF,"Norfolk, VA: Norfolk International",3.00,1.00,0.35,0.00,0.39,0.00,0.26,0.00,0.00,54.00,19.00,0.00,21.00,0.00,14.00
2024,4,ZW,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA: Philadelphia International",269.00,39.00,9.59,0.28,11.87,0.00,17.26,3.00,0.00,2818.00,640.00,22.00,442.00,0.00,1714.00
